Time Base:10s
Sampling Rate:200Sa/s
Amplitude:2.00V
1.00VAmplitude resolution:80.00mV
40.00mVData Uint:mv
Data points:32000
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
 -1.02E+04, -5.12E+03
